OBJECT_ID	LANETYPE	LANECODE	BARRIER	CODE	STR_X	STR_Y	STR_Z	END_X	END_Y	END_Z	LENGTH	WIDTH	HEIGHT	REMARK	new_x	new_y
39	111	01	99	1	239650.48603999900	458938.76551000000	62.53839000000	239647.62185000000	458938.70104999900	62.55694000000	2.86491526003	0.25000000000	0.00000000000		361043.14566507000	4065846.99416800000
38	111	01	99	1	239647.62185000000	458938.70104999900	62.55694000000	239644.51691999900	458938.65532000000	62.56446000000	3.10526674188	0.25000000000	0.00000000000		361040.04102053800	4065847.01326288000
37	111	01	99	1	239644.51691999900	458938.65532000000	62.56446000000	239640.53554000000	458938.60213999900	62.59791000000	3.98173515155	0.25000000000	0.00000000000		361036.06012045500	4065847.04320414000
36	111	01	99	1	239640.53554000000	458938.60213999900	62.59791000000	239637.48337000000	458938.54514000000	62.64382000000	3.05270219788	0.25000000000	0.00000000000		361033.00797953000	4065847.04993230000
35	111	01	99	1	239637.48337000000	458938.54514000000	62.64382000000	239633.86343999900	458938.48469000000	62.67216000000	3.62043469858	0.25000000000	0.00000000000		361029.38823325800	4065847.06506223000
34	111	01	99	1	239633.86343999900	458938.48469000000	62.67216000000	239630.73439000000	458938.41910000000	62.72977000000	3.12973736121	0.25000000000	0.00000000000		361026.25906364900	4065847.06480848000
33	111	01	99	1	239630.73439000000	458938.41910000000	62.72977000000	239626.45311999900	458938.35868000000	62.78964000000	4.28169632156	0.25000000000	0.00000000000		361021.97824194600	4065847.09377199000
32	111	01	99	1	239626.45311999900	458938.35868000000	62.78964000000	239622.83919000000	458938.29398999900	62.80426000000	3.61450893503	0.25000000000	0.00000000000		361018.36440460400	4065847.10453837000
31	111	01	99	1	239622.83919000000	458938.29398999900	62.80426000000	239619.92368000000	458938.25666999900	62.83437372990	2.91574884757	0.25000000000	0.00000000000		361015.44927964500	4065847.12808629000
30	111	01	99	1	239619.92368000000	458938.25666999900	62.83437372990	239615.83012000000	458938.15674000000	62.88375000000	4.09477953970	0.25000000000	0.00000000000		361011.35526814200	4065847.11363766000
29	111	01	99	1	239615.83012000000	458938.15674000000	62.88375000000	239612.05992999900	458938.08253999900	62.91574372990	3.77092008340	0.25000000000	0.00000000000		361007.58503451900	4065847.11815932000
28	111	11	99	1	239612.05992999900	458938.08253999900	62.91574372990	239607.95444999900	458938.02032000000	62.94389000000	4.10595145608	0.25000000000	0.00000000000		361003.47989472300	4065847.14165444000
27	111	11	99	1	239607.95444999900	458938.02032000000	62.94389000000	239602.16913200000	458937.89903199900	62.99158000000	5.78658923539	0.25000000000	0.00000000000		360997.69435451100	4065847.14116718000
26	111	01	99	1	239602.16913200000	458937.89903199900	62.99158000000	239599.72497000000	458937.88027000000	62.99637000000	2.44423402126	0.25000000000	0.00000000000		360995.25077648400	4065847.17342745000
25	111	01	99	1	239599.72497000000	458937.88027000000	62.99637000000	239595.68570999900	458937.80888999900	63.03520000000	4.03989064857	0.25000000000	0.00000000000		360991.21163884400	4065847.18638407000
24	111	01	99	1	239595.68570999900	458937.80888999900	63.03520000000	239592.17371000000	458937.74992300000	63.09485216240	3.51249521206	0.25000000000	0.00000000000		360987.69980956900	4065847.20074364000
23	111	01	99	1	239592.17371000000	458937.74992300000	63.09485216240	239587.05392000000	458937.65776999900	63.14199000000	5.12061906611	0.25000000000	0.00000000000		360982.58013966600	4065847.21548858000
22	111	01	99	1	239587.05392000000	458937.65776999900	63.14199000000	239583.34802999900	458937.59775999900	63.17389000000	3.70637584348	0.25000000000	0.00000000000		360978.87447607700	4065847.23285250000
21	111	01	99	1	239583.34802999900	458937.59775999900	63.17389000000	239579.62555999900	458937.56413999900	63.19702000000	3.72262181874	0.25000000000	0.00000000000		360975.15278986300	4065847.27694195000
20	111	01	99	1	239579.62555999900	458937.56413999900	63.19702000000	239576.13292000000	458937.47765999900	63.24746000000	3.49371048584	0.25000000000	0.00000000000		360971.65973857600	4065847.26339545000
19	111	01	99	1	239576.13292000000	458937.47765999900	63.24746000000	239572.63316999900	458937.41272000000	63.28486000000	3.50035244901	0.25000000000	0.00000000000		360968.16002965500	4065847.27152875000
18	111	01	99	1	239572.63316999900	458937.41272000000	63.28486000000	239569.29318000000	458937.35194999900	63.32432000000	3.34054279922	0.25000000000	0.00000000000		360964.82010397300	4065847.28049585000
17	111	01	99	1	239569.29318000000	458937.35194999900	63.32432000000	239565.16393000000	458937.25222999900	63.36314000000	4.13045392662	0.25000000000	0.00000000000		360960.69042018100	4065847.26700206000
16	111	01	99	1	239565.16393000000	458937.25222999900	63.36314000000	239562.03599000000	458937.16360999900	63.42232000000	3.12919512786	0.25000000000	0.00000000000		360957.56187849500	4065847.24370432000
3	111	01	99	1	239557.29385900000	458906.59328299900	63.52988043480	239557.36032000000	458903.42384000000	63.51300000000	3.17013935880	0.25000000000	0.00000000000		360952.18385407800	4065813.61498636000
4	111	01	99	1	239557.36032000000	458903.42384000000	63.51300000000	239557.42039000000	458900.54316000000	63.51013000000	2.88130624335	0.25000000000	0.00000000000		360952.18377450100	4065810.73420183000
5	111	01	99	1	239557.42039000000	458900.54316000000	63.51013000000	239557.47601000000	458896.91265000000	63.48343000000	3.63093602880	0.25000000000	0.00000000000		360952.16359628800	4065807.10397933000
6	111	01	99	1	239557.47601000000	458896.91265000000	63.48343000000	239557.51237000000	458891.85475000000	63.51474000000	5.05803068970	0.25000000000	0.00000000000		360952.09437336000	4065802.04733828000
7	111	01	99	1	239557.51237000000	458891.85475000000	63.51474000000	239557.57634999900	458888.95526399900	63.53050333960	2.90019211131	0.25000000000	0.00000000000		360952.09780986100	4065799.14767334000
8	111	01	99	1	239557.57634999900	458888.95526399900	63.53050333960	239557.64449999900	458888.08669600000	63.52397546480	0.87123689399	0.25000000000	0.00000000000		360952.14780394300	4065798.27803004000
9	111	01	99	1	239557.64449999900	458888.08669600000	63.52397546480	239557.80145000000	458887.39645599900	63.52999516120	0.70785913851	0.25000000000	0.00000000000		360952.29028466700	4065797.58478956000
97	111	01	99	1	239557.60536900000	458933.70423199900	63.47693065730	239557.19927700000	458932.20476300000	63.48052073870	1.55348493601	0.25000000000	0.00000000000		360952.62359334400	4065842.38778883000
98	111	01	99	1	239557.19927700000	458932.20476300000	63.48052073870	239556.98431999900	458930.80602999900	63.49150344380	1.41515430731	0.25000000000	0.00000000000		360952.37952752100	4065840.99410005000
99	111	01	99	1	239556.98431999900	458930.80602999900	63.49150344380	239556.98019599900	458929.58600100000	63.48723155890	1.22003640723	0.25000000000	0.00000000000		360952.34994085500	4065839.77464342000
100	111	01	99	1	239556.98019599900	458929.58600100000	63.48723155890	239557.03349000000	458926.67229000000	63.49132893540	2.91419790934	0.25000000000	0.00000000000		360952.34239791400	4065836.86098294000
101	111	01	99	1	239557.03349000000	458926.67229000000	63.49132893540	239557.10863000000	458923.69429000000	63.49215082020	2.97894780400	0.25000000000	0.00000000000		360952.35535075800	4065833.88260270000
102	111	01	99	1	239557.10863000000	458923.69429000000	63.49215082020	239557.07566999900	458921.11592000000	63.49040000000	2.57858065969	0.25000000000	0.00000000000		360952.26858788500	4065831.30594929000
103	111	01	99	1	239557.07566999900	458921.11592000000	63.49040000000	239557.10638400000	458918.61875800000	63.50408080810	2.49735129977	0.25000000000	0.00000000000		360952.24716845100	4065828.80914206000
104	111	01	99	1	239557.10638400000	458918.61875800000	63.50408080810	239557.15190699900	458916.39596900000	63.50770103090	2.22325462071	0.25000000000	0.00000000000		360952.24627943100	4065826.58629018000
1	111	01	99	1	239557.29385900000	458906.59328299900	63.52988043480	239557.36032000000	458903.42384000000	63.51300000000	3.17013935880	0.25000000000	0.00000000000		360952.18385407800	4065813.61498636000
2	111	01	99	1	239557.36032000000	458903.42384000000	63.51300000000	239557.42039000000	458900.54316000000	63.51013000000	2.88130624335	0.25000000000	0.00000000000		360952.18377450100	4065810.73420183000
2.5	111	01	99	1	239557.42039000000	458900.54316000000	63.51013000000	239557.47601000000	458896.91265000000	63.48343000000	3.63093602880	0.25000000000	0.00000000000		360952.16359628800	4065807.10397933000
56	111	01	99	1	239660.21763100000	458913.27312999900	62.38680098390	239660.15924099900	458916.32259000000	62.39586438290	3.05001896449	0.25000000000	0.00000000000		361055.21096323100	4065824.36296324000
57	111	01	99	1	239660.15924099900	458916.32259000000	62.39586438290	239660.11439000000	458919.66217000000	62.42287438290	3.33988155337	0.25000000000	0.00000000000		361055.23583391700	4065827.70214592000
58	111	01	99	1	239660.11439000000	458919.66217000000	62.42287438290	239660.06570000000	458922.45789999900	62.42677059040	2.79615395650	0.25000000000	0.00000000000		361055.24551608200	4065830.49777554000
59	111	01	99	1	239660.06570000000	458922.45789999900	62.42677059040	239660.01837999900	458925.29512000000	62.42742000000	2.83761458131	0.25000000000	0.00000000000		361055.25743372000	4065833.33485001000
60	111	01	99	1	239660.01837999900	458925.29512000000	62.42742000000	239659.97988000000	458927.42661000000	62.42462000000	2.13183767431	0.25000000000	0.00000000000		361055.26343779200	4065835.46629225000
61	111	01	99	1	239659.97988000000	458927.42661000000	62.42462000000	239659.93406999900	458930.30377000000	62.44845000000	2.87752466915	0.25000000000	0.00000000000		361055.27769852200	4065838.34325925000
62	111	01	99	1	239659.93406999900	458930.30377000000	62.44845000000	239659.88060599900	458932.61762099900	62.41181818180	2.31446879993	0.25000000000	0.00000000000		361055.27255094400	4065840.65730220000
49	111	01	99	1	239660.21763100000	458913.27312999900	62.38680098390	239660.15924099900	458916.32259000000	62.39586438290	3.05001896449	0.25000000000	0.00000000000		361055.21096323100	4065824.36296324000
50	111	01	99	1	239660.15924099900	458916.32259000000	62.39586438290	239660.11439000000	458919.66217000000	62.42287438290	3.33988155337	0.25000000000	0.00000000000		361055.23583391700	4065827.70214592000
51	111	01	99	1	239660.11439000000	458919.66217000000	62.42287438290	239660.06570000000	458922.45789999900	62.42677059040	2.79615395650	0.25000000000	0.00000000000		361055.24551608200	4065830.49777554000
52	111	01	99	1	239660.06570000000	458922.45789999900	62.42677059040	239660.01837999900	458925.29512000000	62.42742000000	2.83761458131	0.25000000000	0.00000000000		361055.25743372000	4065833.33485001000
53	111	01	99	1	239660.01837999900	458925.29512000000	62.42742000000	239659.97988000000	458927.42661000000	62.42462000000	2.13183767431	0.25000000000	0.00000000000		361055.26343779200	4065835.46629225000
54	111	01	99	1	239659.97988000000	458927.42661000000	62.42462000000	239659.93406999900	458930.30377000000	62.44845000000	2.87752466915	0.25000000000	0.00000000000		361055.27769852200	4065838.34325925000
55	111	01	99	1	239659.93406999900	458930.30377000000	62.44845000000	239659.88060599900	458932.61762099900	62.41181818180	2.31446879993	0.25000000000	0.00000000000		361055.27255094400	4065840.65730220000
48	111	01	99	1	239660.55252400000	458899.43873900000	62.39941262150	239660.45897000000	458902.68767000000	62.35816000000	3.25027746617	0.25000000000	0.00000000000		361055.22598378600	4065810.72723354000
42	111	01	99	1	239656.44181600000	458885.98590099900	62.45777917530	239657.38375000000	458886.19620000000	62.44468572910	0.96512497069	0.25000000000	0.00000000000		361051.80778255700	4065794.30653608000
43	111	01	99	1	239657.38375000000	458886.19620000000	62.44468572910	239658.32399400000	458886.66236900000	62.44536539040	1.04946334312	0.25000000000	0.00000000000		361052.75738130000	4065794.75289441000
45	111	01	99	1	239658.32399400000	458886.66236900000	62.44536539040	239659.15291999900	458887.36057999900	62.44898048600	1.08379698757	0.25000000000	0.00000000000		361053.60054882400	4065795.43352503000
46	111	01	99	1	239659.15291999900	458887.36057999900	62.44898048600	239659.82308999900	458888.30680999900	62.43534966130	1.15951672737	0.25000000000	0.00000000000		361054.29020081400	4065796.36538936000
47	111	01	99	1	239660.60717999900	458890.38390999900	62.39715310760	239660.63404999900	458891.62764999900	62.39518179680	1.24403021843	0.25000000000	0.00000000000		361055.17014932200	4065799.66797670000
64	111	01	99	1	239659.32092800000	458935.50504800000	62.46055421690	239658.67394600000	458936.94089199900	62.49864864860	1.57487540224	0.25000000000	0.00000000000		361054.15660872200	4065845.00403172000
65	111	01	99	1	239658.67394600000	458936.94089199900	62.49864864860	239657.57896000000	458937.95903000000	62.52094000000	1.49519210430	0.25000000000	0.00000000000		361053.08331085500	4065846.04461791000
66	111	01	99	1	239657.57896000000	458937.95903000000	62.52094000000	239656.20469600000	458938.47221699900	62.52808695650	1.46695732612	0.25000000000	0.00000000000		361051.72030671600	4065846.58628420000
63	111	01	99	1	239659.66435499900	458934.24793499900	62.43841935480	239659.32092800000	458935.50504800000	62.46055421690	1.30317863508	0.25000000000	0.00000000000		361054.77336292700	4065843.55525760000
93	111	01	99	1	239561.13471400000	458937.08539199900	63.44718582020	239560.19722300000	458936.81619300000	63.46417262360	0.97537518608	0.25000000000	0.00000000000		360955.71659414400	4065846.93480540000
94	111	01	99	1	239560.19722300000	458936.81619300000	63.46417262360	239559.30932299900	458936.38097300000	63.46306623030	0.98882903398	0.25000000000	0.00000000000		360954.81996440200	4065846.51829144000
95	111	01	99	1	239559.30932299900	458936.38097300000	63.46306623030	239558.68294200000	458935.77252200000	63.46467352530	0.87325110433	0.25000000000	0.00000000000		360954.18113291900	4065845.92315643000
96	111	01	99	1	239558.68294200000	458935.77252200000	63.46467352530	239558.07894199900	458934.89266200000	63.47810713200	1.06722519610	0.25000000000	0.00000000000		360953.55900930800	4065845.05625425000
10	111	01	99	1	239557.80145000000	458887.39645599900	63.52999516120	239558.16097299900	458886.75663399900	63.52076333330	0.73391369242	0.25000000000	0.00000000000		360952.63630959200	4065796.93771845000
11	111	01	99	1	239558.16097299900	458886.75663399900	63.52076333330	239558.75855400000	458886.00907299900	63.53146000000	0.95705286994	0.25000000000	0.00000000000		360953.21804909700	4065796.17798319000
12	111	01	99	1	239558.75855400000	458886.00907299900	63.53146000000	239559.50622300000	458885.35386400000	63.51914000000	0.99413683600	0.25000000000	0.00000000000		360953.95174435000	4065795.50743011000
13	111	01	99	1	239559.50622300000	458885.35386400000	63.51914000000	239560.49684000000	458884.84460999900	63.49810000000	1.11385015784	0.25000000000	0.00000000000		360954.93133732300	4065794.97770329000
15	111	01	99	1	239560.49684000000	458884.84460999900	63.49810000000	239561.47390000000	458884.52155000000	63.48411666670	1.02908406234	0.25000000000	0.00000000000		360955.90126461900	4065794.63437903000
14	111	01	99	1	239560.49684000000	458884.84460999900	63.49810000000	239561.47390000000	458884.52155000000	63.48411666670	1.02908406234	0.25000000000	0.00000000000		360955.90126461900	4065794.63437903000
